loss,"[1.1038249731063843, 1.0942176580429077, 1.0875176191329956, 1.0799527168273926, 1.0706408023834229, 1.0580039024353027, 1.0440391302108765, 1.0288091897964478, 1.017297625541687, 1.0070099830627441, 0.9964780807495117, 0.9854342341423035, 0.9734110236167908, 0.9599684476852417, 0.9457494020462036, 0.9310742616653442, 0.9159193634986877, 0.9000216722488403, 0.8837705254554749, 0.8668763041496277, 0.8497844338417053, 0.8324084281921387, 0.8146733045578003, 0.7971574068069458, 0.7797467112541199, 0.7626733183860779, 0.7457967400550842, 0.7292195558547974, 0.7132282853126526, 0.6977196335792542, 0.682476818561554, 0.6682170033454895, 0.6543929576873779, 0.6412255167961121, 0.6285022497177124, 0.6165261268615723, 0.6051214933395386, 0.5940274000167847, 0.5837500691413879, 0.5738778114318848, 0.564464271068573, 0.555682897567749, 0.5470613837242126, 0.5395782589912415, 0.5315109491348267, 0.5246265530586243, 0.5173499584197998, 0.510811984539032, 0.5047693848609924, 0.4985251724720001, 0.49323707818984985, 0.48745593428611755, 0.48211991786956787, 0.47717365622520447, 0.47271955013275146, 0.46772003173828125, 0.46347782015800476, 0.4590848386287689, 0.45492684841156006, 0.4510624408721924, 0.4467865228652954, 0.44347235560417175, 0.43971532583236694, 0.436348557472229, 0.4324234426021576, 0.42941680550575256, 0.42618945240974426, 0.42321622371673584, 0.41955339908599854, 0.4165739417076111, 0.41344979405403137, 0.4107934534549713, 0.40772175788879395, 0.40457531809806824, 0.40193530917167664, 0.39927205443382263, 0.39601749181747437, 0.3930920958518982, 0.39059996604919434, 0.3878777027130127, 0.38512200117111206, 0.38202813267707825, 0.37928417325019836, 0.3765163719654083, 0.3738836646080017, 0.3709776699542999, 0.36832013726234436, 0.3651188910007477, 0.36220234632492065, 0.35881394147872925, 0.35544872283935547, 0.3520010709762573, 0.34857064485549927, 0.34475603699684143, 0.3415593206882477, 0.33796244859695435, 0.33483177423477173, 0.3309697210788727, 0.32822760939598083, 0.3240862190723419, 0.32105541229248047, 0.317779004573822, 0.31401142477989197, 0.3110782206058502, 0.30830544233322144, 0.3040633499622345, 0.3013561964035034, 0.29764115810394287, 0.2942694425582886, 0.29083573818206787, 0.2881527543067932, 0.2845551669597626, 0.28190675377845764, 0.2786358892917633, 0.2751289904117584, 0.2729093134403229, 0.2694602310657501, 0.2664601504802704, 0.2631063461303711, 0.2600230276584625, 0.2568802535533905, 0.254628449678421, 0.25162816047668457, 0.2487993687391281, 0.2464478313922882, 0.24296389520168304, 0.24033719301223755, 0.23772329092025757, 0.23553605377674103, 0.23315352201461792, 0.23002225160598755, 0.22734296321868896, 0.22504131495952606, 0.222664013504982, 0.22021757066249847, 0.2185237854719162, 0.21602654457092285, 0.21400494873523712, 0.2116938829421997, 0.20928634703159332, 0.2071114182472229, 0.20561262965202332, 0.20346270501613617, 0.2009829431772232, 0.19905267655849457, 0.19755154848098755, 0.19499969482421875, 0.19421379268169403, 0.19162879884243011, 0.19007717072963715]"
accuracy,"[0.3142857253551483, 0.3142857253551483, 0.3142857253551483, 0.3142857253551483, 0.3142857253551483, 0.3523809611797333, 0.6000000238418579, 0.6571428775787354, 0.6571428775787354, 0.6571428775787354, 0.6761904954910278, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6666666865348816, 0.6857143044471741, 0.6761904954910278, 0.6952381134033203, 0.7047619223594666, 0.7142857313156128, 0.7333333492279053, 0.723809540271759, 0.7333333492279053, 0.7428571581840515, 0.7523809671401978, 0.761904776096344, 0.7428571581840515, 0.7714285850524902, 0.7714285850524902, 0.7809523940086365, 0.7809523940086365, 0.8285714387893677, 0.7809523940086365, 0.8190476298332214, 0.8476190567016602, 0.8380952477455139, 0.8666666746139526, 0.8571428656578064, 0.8571428656578064, 0.8857142925262451, 0.8666666746139526, 0.8761904835700989, 0.8761904835700989, 0.8761904835700989, 0.9428571462631226, 0.8952381014823914, 0.9142857193946838, 0.9142857193946838, 0.9333333373069763, 0.9428571462631226, 0.9333333373069763, 0.9428571462631226, 0.9523809552192688, 0.961904764175415, 0.9523809552192688, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.961904764175415, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613, 0.9714285731315613]"
val_loss,"[1.0992822647094727, 1.0922490358352661, 1.0850485563278198, 1.0760972499847412, 1.0653839111328125, 1.049289584159851, 1.0337399244308472, 1.0190001726150513, 1.0078496932983398, 0.9969748854637146, 0.9860134124755859, 0.9750497937202454, 0.9623849987983704, 0.9477377533912659, 0.93280029296875, 0.9170677661895752, 0.9000503420829773, 0.8833919763565063, 0.8660269379615784, 0.8479404449462891, 0.8291307091712952, 0.8103584051132202, 0.7906501889228821, 0.7719810605049133, 0.7551918625831604, 0.735897958278656, 0.7176271080970764, 0.7002081274986267, 0.6842284798622131, 0.667344331741333, 0.6517610549926758, 0.6362043619155884, 0.6231445670127869, 0.609075129032135, 0.595493733882904, 0.5822279453277588, 0.5704503655433655, 0.5596497654914856, 0.548612654209137, 0.5385366082191467, 0.5286080837249756, 0.5197802186012268, 0.5112835764884949, 0.5027912259101868, 0.49524831771850586, 0.4878368377685547, 0.4811283349990845, 0.47446173429489136, 0.46832817792892456, 0.4626411497592926, 0.45681488513946533, 0.4515138566493988, 0.4461650550365448, 0.44114968180656433, 0.4367688000202179, 0.4323124885559082, 0.42802610993385315, 0.4240609407424927, 0.41998767852783203, 0.41653573513031006, 0.4129212200641632, 0.4095134735107422, 0.40614601969718933, 0.4031236469745636, 0.40011322498321533, 0.39676952362060547, 0.39396408200263977, 0.3910572826862335, 0.38834133744239807, 0.3856038749217987, 0.38277938961982727, 0.38028934597969055, 0.377554327249527, 0.37488892674446106, 0.37250006198883057, 0.369919091463089, 0.3673829138278961, 0.36500298976898193, 0.36267027258872986, 0.36051249504089355, 0.35807767510414124, 0.3557448089122772, 0.353290319442749, 0.3511332869529724, 0.3488708734512329, 0.34640005230903625, 0.34378865361213684, 0.34139925241470337, 0.33895188570022583, 0.3362504243850708, 0.33366113901138306, 0.33101773262023926, 0.32806846499443054, 0.32515060901641846, 0.3223130404949188, 0.3194655478000641, 0.31646451354026794, 0.31374484300613403, 0.31074059009552, 0.30789974331855774, 0.3048931360244751, 0.30206766724586487, 0.2991048991680145, 0.29629233479499817, 0.2935877740383148, 0.2907581031322479, 0.28825414180755615, 0.2854151427745819, 0.28292810916900635, 0.2803766131401062, 0.2778526246547699, 0.27563029527664185, 0.27358925342559814, 0.27044618129730225, 0.26800572872161865, 0.26521506905555725, 0.2630867063999176, 0.2598588168621063, 0.2574606239795685, 0.25508058071136475, 0.25258779525756836, 0.2505713999271393, 0.248501718044281, 0.24586103856563568, 0.24373960494995117, 0.24182023108005524, 0.23908329010009766, 0.23720552027225494, 0.23534274101257324, 0.23305310308933258, 0.2308385968208313, 0.22840699553489685, 0.2271226942539215, 0.22481220960617065, 0.2224976122379303, 0.2197117656469345, 0.21804262697696686, 0.21563510596752167, 0.21270610392093658, 0.21194657683372498, 0.21006298065185547, 0.20787698030471802, 0.20628395676612854, 0.20498304069042206, 0.20422564446926117, 0.20218291878700256, 0.19977785646915436, 0.1984015852212906, 0.19620180130004883, 0.19377762079238892]"
val_accuracy,"[0.3636363744735718, 0.3636363744735718, 0.3636363744735718, 0.3636363744735718, 0.3636363744735718, 0.3636363744735718, 0.7272727489471436, 0.6818181872367859, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7272727489471436, 0.7727272510528564, 0.7727272510528564, 0.7727272510528564, 0.7727272510528564, 0.7727272510528564, 0.7727272510528564, 0.7727272510528564, 0.7727272510528564, 0.7727272510528564, 0.7727272510528564, 0.7727272510528564, 0.7727272510528564, 0.7727272510528564, 0.8181818127632141, 0.8181818127632141, 0.8181818127632141, 0.8181818127632141, 0.8181818127632141, 0.8181818127632141, 0.8181818127632141, 0.8181818127632141, 0.8181818127632141, 0.8636363744735718, 0.8636363744735718, 0.9090909361839294, 0.9090909361839294, 0.9090909361839294, 0.9090909361839294, 0.9090909361839294, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423, 0.9545454382896423]"
